season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,ngs_position,week,game_type,status_description_abbr,football_name,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,draft_number
1974,DEN,G,,60,Active,Paul Howard,Paul,Howard,1950-09-12T00:00:00,75,260.0,,00-0007808,,,,,,,,,,,,2,REG,A01,Paul,,,,1973,1973,DEN,54.0
1974,DEN,LB,,57,Active,Tom Jackson,Tom,Jackson,1951-04-04T00:00:00,71,224.0,,00-0008198,,,,,,,,,,,,2,REG,A01,Tom,,,,1973,1973,DEN,88.0
1974,DEN,RB,,0,Active,Floyd Little,Floyd,Little,1942-07-04T00:00:00,0,0.0,,00-0009972,,,,,,,,,,,,2,REG,A01,Floyd,,,,1967,1967,DEN,6.0
1974,DEN,T,,71,Active,Claudie Minor,Claudie,Minor,1951-04-21T00:00:00,76,280.0,,00-0011362,,,,,,,,,,,,2,REG,A01,Claudie,,,,1974,1974,DEN,68.0
1974,DEN,WR,,0,Active,Haven Moses,Haven,Moses,1946-07-27T00:00:00,74,200.0,,00-0011740,,,,,,,,,,,,2,REG,A01,Haven,,,,1968,1968,BUF,
1974,DEN,TE,,88,Active,Riley Odoms,Riley,Odoms,1950-03-01T00:00:00,76,232.0,,00-0012312,,,,,,,,,,,,2,REG,A01,Riley,,,,1972,1972,DEN,5.0
1974,DEN,DB,,0,Active,Bill Thompson,William,Thompson,1946-10-10T00:00:00,73,200.0,,00-0016356,,,,,,,,,,,,2,REG,A01,Bill,,,,1969,1969,DEN,61.0
1974,DEN,DE,,77,Active,Lyle Alzado,Lyle,Alzado,1949-04-03T00:00:00,75,260.0,,00-0000260,,,,,,,,,,,,3,REG,A01,Lyle,,,,1971,1971,DEN,79.0
1974,DEN,DE,,79,Active,Barney Chavous,Barney,Chavous,1951-03-22T00:00:00,75,258.0,,00-0002918,,,,,,,,,,,,3,REG,A01,Barney,,,,1973,1973,DEN,36.0
1974,DEN,LB,,53,Active,Randy Gradishar,Randy,Gradishar,1952-03-03T00:00:00,75,231.0,,00-0006188,,,,,,,,,,,,3,REG,A01,Randy,,,,1974,1974,DEN,14.0
1974,DEN,G,,60,Active,Paul Howard,Paul,Howard,1950-09-12T00:00:00,75,260.0,,00-0007808,,,,,,,,,,,,3,REG,A01,Paul,,,,1973,1973,DEN,54.0
1974,DEN,LB,,57,Active,Tom Jackson,Tom,Jackson,1951-04-04T00:00:00,71,224.0,,00-0008198,,,,,,,,,,,,3,REG,A01,Tom,,,,1973,1973,DEN,88.0
1974,DEN,RB,,0,Active,Floyd Little,Floyd,Little,1942-07-04T00:00:00,0,0.0,,00-0009972,,,,,,,,,,,,3,REG,A01,Floyd,,,,1967,1967,DEN,6.0
1974,DEN,T,,71,Active,Claudie Minor,Claudie,Minor,1951-04-21T00:00:00,76,280.0,,00-0011362,,,,,,,,,,,,3,REG,A01,Claudie,,,,1974,1974,DEN,68.0
1974,DEN,WR,,0,Active,Haven Moses,Haven,Moses,1946-07-27T00:00:00,74,200.0,,00-0011740,,,,,,,,,,,,3,REG,A01,Haven,,,,1968,1968,BUF,
1974,DEN,TE,,88,Active,Riley Odoms,Riley,Odoms,1950-03-01T00:00:00,76,232.0,,00-0012312,,,,,,,,,,,,3,REG,A01,Riley,,,,1972,1972,DEN,5.0
1974,DEN,DB,,0,Active,Bill Thompson,William,Thompson,1946-10-10T00:00:00,73,200.0,,00-0016356,,,,,,,,,,,,3,REG,A01,Bill,,,,1969,1969,DEN,61.0
1974,DEN,DE,,77,Active,Lyle Alzado,Lyle,Alzado,1949-04-03T00:00:00,75,260.0,,00-0000260,,,,,,,,,,,,4,REG,A01,Lyle,,,,1971,1971,DEN,79.0
1974,DEN,DE,,79,Active,Barney Chavous,Barney,Chavous,1951-03-22T00:00:00,75,258.0,,00-0002918,,,,,,,,,,,,4,REG,A01,Barney,,,,1973,1973,DEN,36.0
1974,DEN,LB,,53,Active,Randy Gradishar,Randy,Gradishar,1952-03-03T00:00:00,75,231.0,,00-0006188,,,,,,,,,,,,4,REG,A01,Randy,,,,1974,1974,DEN,14.0
1974,DEN,G,,60,Active,Paul Howard,Paul,Howard,1950-09-12T00:00:00,75,260.0,,00-0007808,,,,,,,,,,,,4,REG,A01,Paul,,,,1973,1973,DEN,54.0
1974,DEN,LB,,57,Active,Tom Jackson,Tom,Jackson,1951-04-04T00:00:00,71,224.0,,00-0008198,,,,,,,,,,,,4,REG,A01,Tom,,,,1973,1973,DEN,88.0
1974,DEN,RB,,0,Active,Floyd Little,Floyd,Little,1942-07-04T00:00:00,0,0.0,,00-0009972,,,,,,,,,,,,4,REG,A01,Floyd,,,,1967,1967,DEN,6.0
1974,DEN,T,,71,Active,Claudie Minor,Claudie,Minor,1951-04-21T00:00:00,76,280.0,,00-0011362,,,,,,,,,,,,4,REG,A01,Claudie,,,,1974,1974,DEN,68.0
1974,DEN,WR,,0,Active,Haven Moses,Haven,Moses,1946-07-27T00:00:00,74,200.0,,00-0011740,,,,,,,,,,,,4,REG,A01,Haven,,,,1968,1968,BUF,
1974,DEN,TE,,88,Active,Riley Odoms,Riley,Odoms,1950-03-01T00:00:00,76,232.0,,00-0012312,,,,,,,,,,,,4,REG,A01,Riley,,,,1972,1972,DEN,5.0
1974,DEN,DB,,0,Active,Bill Thompson,William,Thompson,1946-10-10T00:00:00,73,200.0,,00-0016356,,,,,,,,,,,,4,REG,A01,Bill,,,,1969,1969,DEN,61.0
1974,DEN,DE,,77,Active,Lyle Alzado,Lyle,Alzado,1949-04-03T00:00:00,75,260.0,,00-0000260,,,,,,,,,,,,5,REG,A01,Lyle,,,,1971,1971,DEN,79.0
1974,DEN,DE,,79,Active,Barney Chavous,Barney,Chavous,1951-03-22T00:00:00,75,258.0,,00-0002918,,,,,,,,,,,,5,REG,A01,Barney,,,,1973,1973,DEN,36.0
1974,DEN,LB,,53,Active,Randy Gradishar,Randy,Gradishar,1952-03-03T00:00:00,75,231.0,,00-0006188,,,,,,,,,,,,5,REG,A01,Randy,,,,1974,1974,DEN,14.0
1974,DEN,G,,60,Active,Paul Howard,Paul,Howard,1950-09-12T00:00:00,75,260.0,,00-0007808,,,,,,,,,,,,5,REG,A01,Paul,,,,1973,1973,DEN,54.0
1974,DEN,LB,,57,Active,Tom Jackson,Tom,Jackson,1951-04-04T00:00:00,71,224.0,,00-0008198,,,,,,,,,,,,5,REG,A01,Tom,,,,1973,1973,DEN,88.0
1974,DEN,RB,,0,Active,Floyd Little,Floyd,Little,1942-07-04T00:00:00,0,0.0,,00-0009972,,,,,,,,,,,,5,REG,A01,Floyd,,,,1967,1967,DEN,6.0
1974,DEN,T,,71,Active,Claudie Minor,Claudie,Minor,1951-04-21T00:00:00,76,280.0,,00-0011362,,,,,,,,,,,,5,REG,A01,Claudie,,,,1974,1974,DEN,68.0
1974,DEN,WR,,0,Active,Haven Moses,Haven,Moses,1946-07-27T00:00:00,74,200.0,,00-0011740,,,,,,,,,,,,5,REG,A01,Haven,,,,1968,1968,BUF,
1974,DEN,TE,,88,Active,Riley Odoms,Riley,Odoms,1950-03-01T00:00:00,76,232.0,,00-0012312,,,,,,,,,,,,5,REG,A01,Riley,,,,1972,1972,DEN,5.0
1974,DEN,DB,,0,Active,Bill Thompson,William,Thompson,1946-10-10T00:00:00,73,200.0,,00-0016356,,,,,,,,,,,,5,REG,A01,Bill,,,,1969,1969,DEN,61.0
1974,DEN,DE,,77,Active,Lyle Alzado,Lyle,Alzado,1949-04-03T00:00:00,75,260.0,,00-0000260,,,,,,,,,,,,6,REG,A01,Lyle,,,,1971,1971,DEN,79.0
1974,DEN,DE,,79,Active,Barney Chavous,Barney,Chavous,1951-03-22T00:00:00,75,258.0,,00-0002918,,,,,,,,,,,,6,REG,A01,Barney,,,,1973,1973,DEN,36.0
1974,DEN,LB,,53,Active,Randy Gradishar,Randy,Gradishar,1952-03-03T00:00:00,75,231.0,,00-0006188,,,,,,,,,,,,6,REG,A01,Randy,,,,1974,1974,DEN,14.0
1974,DEN,G,,60,Active,Paul Howard,Paul,Howard,1950-09-12T00:00:00,75,260.0,,00-0007808,,,,,,,,,,,,6,REG,A01,Paul,,,,1973,1973,DEN,54.0
1974,DEN,LB,,57,Active,Tom Jackson,Tom,Jackson,1951-04-04T00:00:00,71,224.0,,00-0008198,,,,,,,,,,,,6,REG,A01,Tom,,,,1973,1973,DEN,88.0
1974,DEN,RB,,0,Active,Floyd Little,Floyd,Little,1942-07-04T00:00:00,0,0.0,,00-0009972,,,,,,,,,,,,6,REG,A01,Floyd,,,,1967,1967,DEN,6.0
1974,DEN,T,,71,Active,Claudie Minor,Claudie,Minor,1951-04-21T00:00:00,76,280.0,,00-0011362,,,,,,,,,,,,6,REG,A01,Claudie,,,,1974,1974,DEN,68.0
1974,DEN,WR,,0,Active,Haven Moses,Haven,Moses,1946-07-27T00:00:00,74,200.0,,00-0011740,,,,,,,,,,,,6,REG,A01,Haven,,,,1968,1968,BUF,
1974,DEN,TE,,88,Active,Riley Odoms,Riley,Odoms,1950-03-01T00:00:00,76,232.0,,00-0012312,,,,,,,,,,,,6,REG,A01,Riley,,,,1972,1972,DEN,5.0
1974,DEN,DB,,0,Active,Bill Thompson,William,Thompson,1946-10-10T00:00:00,73,200.0,,00-0016356,,,,,,,,,,,,6,REG,A01,Bill,,,,1969,1969,DEN,61.0
1974,DEN,DE,,77,Active,Lyle Alzado,Lyle,Alzado,1949-04-03T00:00:00,75,260.0,,00-0000260,,,,,,,,,,,,7,REG,A01,Lyle,,,,1971,1971,DEN,79.0
1974,DEN,DE,,79,Active,Barney Chavous,Barney,Chavous,1951-03-22T00:00:00,75,258.0,,00-0002918,,,,,,,,,,,,7,REG,A01,Barney,,,,1973,1973,DEN,36.0
1974,DEN,LB,,53,Active,Randy Gradishar,Randy,Gradishar,1952-03-03T00:00:00,75,231.0,,00-0006188,,,,,,,,,,,,7,REG,A01,Randy,,,,1974,1974,DEN,14.0
1974,DEN,G,,60,Active,Paul Howard,Paul,Howard,1950-09-12T00:00:00,75,260.0,,00-0007808,,,,,,,,,,,,7,REG,A01,Paul,,,,1973,1973,DEN,54.0
1974,DEN,LB,,57,Active,Tom Jackson,Tom,Jackson,1951-04-04T00:00:00,71,224.0,,00-0008198,,,,,,,,,,,,7,REG,A01,Tom,,,,1973,1973,DEN,88.0
1974,DEN,RB,,0,Active,Floyd Little,Floyd,Little,1942-07-04T00:00:00,0,0.0,,00-0009972,,,,,,,,,,,,7,REG,A01,Floyd,,,,1967,1967,DEN,6.0
1974,DEN,T,,71,Active,Claudie Minor,Claudie,Minor,1951-04-21T00:00:00,76,280.0,,00-0011362,,,,,,,,,,,,7,REG,A01,Claudie,,,,1974,1974,DEN,68.0
1974,DEN,WR,,0,Active,Haven Moses,Haven,Moses,1946-07-27T00:00:00,74,200.0,,00-0011740,,,,,,,,,,,,7,REG,A01,Haven,,,,1968,1968,BUF,
1974,DEN,TE,,88,Active,Riley Odoms,Riley,Odoms,1950-03-01T00:00:00,76,232.0,,00-0012312,,,,,,,,,,,,7,REG,A01,Riley,,,,1972,1972,DEN,5.0
1974,DEN,DB,,0,Active,Bill Thompson,William,Thompson,1946-10-10T00:00:00,73,200.0,,00-0016356,,,,,,,,,,,,7,REG,A01,Bill,,,,1969,1969,DEN,61.0
1974,DEN,DE,,77,Active,Lyle Alzado,Lyle,Alzado,1949-04-03T00:00:00,75,260.0,,00-0000260,,,,,,,,,,,,8,REG,A01,Lyle,,,,1971,1971,DEN,79.0
1974,DEN,DE,,79,Active,Barney Chavous,Barney,Chavous,1951-03-22T00:00:00,75,258.0,,00-0002918,,,,,,,,,,,,8,REG,A01,Barney,,,,1973,1973,DEN,36.0
1974,DEN,LB,,53,Active,Randy Gradishar,Randy,Gradishar,1952-03-03T00:00:00,75,231.0,,00-0006188,,,,,,,,,,,,8,REG,A01,Randy,,,,1974,1974,DEN,14.0
1974,DEN,G,,60,Active,Paul Howard,Paul,Howard,1950-09-12T00:00:00,75,260.0,,00-0007808,,,,,,,,,,,,8,REG,A01,Paul,,,,1973,1973,DEN,54.0
1974,DEN,LB,,57,Active,Tom Jackson,Tom,Jackson,1951-04-04T00:00:00,71,224.0,,00-0008198,,,,,,,,,,,,8,REG,A01,Tom,,,,1973,1973,DEN,88.0
1974,DEN,RB,,0,Active,Floyd Little,Floyd,Little,1942-07-04T00:00:00,0,0.0,,00-0009972,,,,,,,,,,,,8,REG,A01,Floyd,,,,1967,1967,DEN,6.0
1974,DEN,T,,71,Active,Claudie Minor,Claudie,Minor,1951-04-21T00:00:00,76,280.0,,00-0011362,,,,,,,,,,,,8,REG,A01,Claudie,,,,1974,1974,DEN,68.0
1974,DEN,WR,,0,Active,Haven Moses,Haven,Moses,1946-07-27T00:00:00,74,200.0,,00-0011740,,,,,,,,,,,,8,REG,A01,Haven,,,,1968,1968,BUF,
1974,DEN,TE,,88,Active,Riley Odoms,Riley,Odoms,1950-03-01T00:00:00,76,232.0,,00-0012312,,,,,,,,,,,,8,REG,A01,Riley,,,,1972,1972,DEN,5.0
1974,DEN,DB,,0,Active,Bill Thompson,William,Thompson,1946-10-10T00:00:00,73,200.0,,00-0016356,,,,,,,,,,,,8,REG,A01,Bill,,,,1969,1969,DEN,61.0
1974,DEN,DE,,77,Active,Lyle Alzado,Lyle,Alzado,1949-04-03T00:00:00,75,260.0,,00-0000260,,,,,,,,,,,,9,REG,A01,Lyle,,,,1971,1971,DEN,79.0
1974,DEN,DE,,79,Active,Barney Chavous,Barney,Chavous,1951-03-22T00:00:00,75,258.0,,00-0002918,,,,,,,,,,,,9,REG,A01,Barney,,,,1973,1973,DEN,36.0
1974,DEN,LB,,53,Active,Randy Gradishar,Randy,Gradishar,1952-03-03T00:00:00,75,231.0,,00-0006188,,,,,,,,,,,,9,REG,A01,Randy,,,,1974,1974,DEN,14.0
1974,DEN,G,,60,Active,Paul Howard,Paul,Howard,1950-09-12T00:00:00,75,260.0,,00-0007808,,,,,,,,,,,,9,REG,A01,Paul,,,,1973,1973,DEN,54.0
1974,DEN,LB,,57,Active,Tom Jackson,Tom,Jackson,1951-04-04T00:00:00,71,224.0,,00-0008198,,,,,,,,,,,,9,REG,A01,Tom,,,,1973,1973,DEN,88.0
1974,DEN,RB,,0,Active,Floyd Little,Floyd,Little,1942-07-04T00:00:00,0,0.0,,00-0009972,,,,,,,,,,,,9,REG,A01,Floyd,,,,1967,1967,DEN,6.0
1974,DEN,T,,71,Active,Claudie Minor,Claudie,Minor,1951-04-21T00:00:00,76,280.0,,00-0011362,,,,,,,,,,,,9,REG,A01,Claudie,,,,1974,1974,DEN,68.0
1974,DEN,WR,,0,Active,Haven Moses,Haven,Moses,1946-07-27T00:00:00,74,200.0,,00-0011740,,,,,,,,,,,,9,REG,A01,Haven,,,,1968,1968,BUF,
1974,DEN,TE,,88,Active,Riley Odoms,Riley,Odoms,1950-03-01T00:00:00,76,232.0,,00-0012312,,,,,,,,,,,,9,REG,A01,Riley,,,,1972,1972,DEN,5.0
1974,DEN,DB,,0,Active,Bill Thompson,William,Thompson,1946-10-10T00:00:00,73,200.0,,00-0016356,,,,,,,,,,,,9,REG,A01,Bill,,,,1969,1969,DEN,61.0
1974,DEN,DE,,77,Active,Lyle Alzado,Lyle,Alzado,1949-04-03T00:00:00,75,260.0,,00-0000260,,,,,,,,,,,,10,REG,A01,Lyle,,,,1971,1971,DEN,79.0
1974,DEN,DE,,79,Active,Barney Chavous,Barney,Chavous,1951-03-22T00:00:00,75,258.0,,00-0002918,,,,,,,,,,,,10,REG,A01,Barney,,,,1973,1973,DEN,36.0
1974,DEN,LB,,53,Active,Randy Gradishar,Randy,Gradishar,1952-03-03T00:00:00,75,231.0,,00-0006188,,,,,,,,,,,,10,REG,A01,Randy,,,,1974,1974,DEN,14.0
1974,DEN,G,,60,Active,Paul Howard,Paul,Howard,1950-09-12T00:00:00,75,260.0,,00-0007808,,,,,,,,,,,,10,REG,A01,Paul,,,,1973,1973,DEN,54.0
1974,DEN,LB,,57,Active,Tom Jackson,Tom,Jackson,1951-04-04T00:00:00,71,224.0,,00-0008198,,,,,,,,,,,,10,REG,A01,Tom,,,,1973,1973,DEN,88.0
1974,DEN,RB,,0,Active,Floyd Little,Floyd,Little,1942-07-04T00:00:00,0,0.0,,00-0009972,,,,,,,,,,,,10,REG,A01,Floyd,,,,1967,1967,DEN,6.0
1974,DEN,T,,71,Active,Claudie Minor,Claudie,Minor,1951-04-21T00:00:00,76,280.0,,00-0011362,,,,,,,,,,,,10,REG,A01,Claudie,,,,1974,1974,DEN,68.0
1974,DEN,WR,,0,Active,Haven Moses,Haven,Moses,1946-07-27T00:00:00,74,200.0,,00-0011740,,,,,,,,,,,,10,REG,A01,Haven,,,,1968,1968,BUF,
1974,DEN,TE,,88,Active,Riley Odoms,Riley,Odoms,1950-03-01T00:00:00,76,232.0,,00-0012312,,,,,,,,,,,,10,REG,A01,Riley,,,,1972,1972,DEN,5.0
1974,DEN,DB,,0,Active,Bill Thompson,William,Thompson,1946-10-10T00:00:00,73,200.0,,00-0016356,,,,,,,,,,,,10,REG,A01,Bill,,,,1969,1969,DEN,61.0
1974,DEN,DE,,77,Active,Lyle Alzado,Lyle,Alzado,1949-04-03T00:00:00,75,260.0,,00-0000260,,,,,,,,,,,,11,REG,A01,Lyle,,,,1971,1971,DEN,79.0
1974,DEN,DE,,79,Active,Barney Chavous,Barney,Chavous,1951-03-22T00:00:00,75,258.0,,00-0002918,,,,,,,,,,,,11,REG,A01,Barney,,,,1973,1973,DEN,36.0
1974,DEN,LB,,53,Active,Randy Gradishar,Randy,Gradishar,1952-03-03T00:00:00,75,231.0,,00-0006188,,,,,,,,,,,,11,REG,A01,Randy,,,,1974,1974,DEN,14.0
1974,DEN,G,,60,Active,Paul Howard,Paul,Howard,1950-09-12T00:00:00,75,260.0,,00-0007808,,,,,,,,,,,,11,REG,A01,Paul,,,,1973,1973,DEN,54.0
1974,DEN,LB,,57,Active,Tom Jackson,Tom,Jackson,1951-04-04T00:00:00,71,224.0,,00-0008198,,,,,,,,,,,,11,REG,A01,Tom,,,,1973,1973,DEN,88.0
1974,DEN,RB,,0,Active,Floyd Little,Floyd,Little,1942-07-04T00:00:00,0,0.0,,00-0009972,,,,,,,,,,,,11,REG,A01,Floyd,,,,1967,1967,DEN,6.0
1974,DEN,T,,71,Active,Claudie Minor,Claudie,Minor,1951-04-21T00:00:00,76,280.0,,00-0011362,,,,,,,,,,,,11,REG,A01,Claudie,,,,1974,1974,DEN,68.0
1974,DEN,WR,,0,Active,Haven Moses,Haven,Moses,1946-07-27T00:00:00,74,200.0,,00-0011740,,,,,,,,,,,,11,REG,A01,Haven,,,,1968,1968,BUF,
1974,DEN,TE,,88,Active,Riley Odoms,Riley,Odoms,1950-03-01T00:00:00,76,232.0,,00-0012312,,,,,,,,,,,,11,REG,A01,Riley,,,,1972,1972,DEN,5.0
1974,DEN,DB,,0,Active,Bill Thompson,William,Thompson,1946-10-10T00:00:00,73,200.0,,00-0016356,,,,,,,,,,,,11,REG,A01,Bill,,,,1969,1969,DEN,61.0
1974,DEN,DE,,77,Active,Lyle Alzado,Lyle,Alzado,1949-04-03T00:00:00,75,260.0,,00-0000260,,,,,,,,,,,,12,REG,A01,Lyle,,,,1971,1971,DEN,79.0
1974,DEN,DE,,79,Active,Barney Chavous,Barney,Chavous,1951-03-22T00:00:00,75,258.0,,00-0002918,,,,,,,,,,,,12,REG,A01,Barney,,,,1973,1973,DEN,36.0
1974,DEN,LB,,53,Active,Randy Gradishar,Randy,Gradishar,1952-03-03T00:00:00,75,231.0,,00-0006188,,,,,,,,,,,,12,REG,A01,Randy,,,,1974,1974,DEN,14.0
1974,DEN,G,,60,Active,Paul Howard,Paul,Howard,1950-09-12T00:00:00,75,260.0,,00-0007808,,,,,,,,,,,,12,REG,A01,Paul,,,,1973,1973,DEN,54.0
1974,DEN,LB,,57,Active,Tom Jackson,Tom,Jackson,1951-04-04T00:00:00,71,224.0,,00-0008198,,,,,,,,,,,,12,REG,A01,Tom,,,,1973,1973,DEN,88.0
1974,DEN,RB,,0,Active,Floyd Little,Floyd,Little,1942-07-04T00:00:00,0,0.0,,00-0009972,,,,,,,,,,,,12,REG,A01,Floyd,,,,1967,1967,DEN,6.0
1974,DEN,T,,71,Active,Claudie Minor,Claudie,Minor,1951-04-21T00:00:00,76,280.0,,00-0011362,,,,,,,,,,,,12,REG,A01,Claudie,,,,1974,1974,DEN,68.0
1974,DEN,WR,,0,Active,Haven Moses,Haven,Moses,1946-07-27T00:00:00,74,200.0,,00-0011740,,,,,,,,,,,,12,REG,A01,Haven,,,,1968,1968,BUF,
1974,DEN,TE,,88,Active,Riley Odoms,Riley,Odoms,1950-03-01T00:00:00,76,232.0,,00-0012312,,,,,,,,,,,,12,REG,A01,Riley,,,,1972,1972,DEN,5.0
1974,DEN,DB,,0,Active,Bill Thompson,William,Thompson,1946-10-10T00:00:00,73,200.0,,00-0016356,,,,,,,,,,,,12,REG,A01,Bill,,,,1969,1969,DEN,61.0
1974,DEN,DE,,77,Active,Lyle Alzado,Lyle,Alzado,1949-04-03T00:00:00,75,260.0,,00-0000260,,,,,,,,,,,,13,REG,A01,Lyle,,,,1971,1971,DEN,79.0
1974,DEN,DE,,79,Active,Barney Chavous,Barney,Chavous,1951-03-22T00:00:00,75,258.0,,00-0002918,,,,,,,,,,,,13,REG,A01,Barney,,,,1973,1973,DEN,36.0
1974,DEN,LB,,53,Active,Randy Gradishar,Randy,Gradishar,1952-03-03T00:00:00,75,231.0,,00-0006188,,,,,,,,,,,,13,REG,A01,Randy,,,,1974,1974,DEN,14.0
1974,DEN,G,,60,Active,Paul Howard,Paul,Howard,1950-09-12T00:00:00,75,260.0,,00-0007808,,,,,,,,,,,,13,REG,A01,Paul,,,,1973,1973,DEN,54.0
1974,DEN,LB,,57,Active,Tom Jackson,Tom,Jackson,1951-04-04T00:00:00,71,224.0,,00-0008198,,,,,,,,,,,,13,REG,A01,Tom,,,,1973,1973,DEN,88.0
1974,DEN,RB,,0,Active,Floyd Little,Floyd,Little,1942-07-04T00:00:00,0,0.0,,00-0009972,,,,,,,,,,,,13,REG,A01,Floyd,,,,1967,1967,DEN,6.0
1974,DEN,T,,71,Active,Claudie Minor,Claudie,Minor,1951-04-21T00:00:00,76,280.0,,00-0011362,,,,,,,,,,,,13,REG,A01,Claudie,,,,1974,1974,DEN,68.0
1974,DEN,WR,,0,Active,Haven Moses,Haven,Moses,1946-07-27T00:00:00,74,200.0,,00-0011740,,,,,,,,,,,,13,REG,A01,Haven,,,,1968,1968,BUF,
1974,DEN,TE,,88,Active,Riley Odoms,Riley,Odoms,1950-03-01T00:00:00,76,232.0,,00-0012312,,,,,,,,,,,,13,REG,A01,Riley,,,,1972,1972,DEN,5.0
1974,DEN,DB,,0,Active,Bill Thompson,William,Thompson,1946-10-10T00:00:00,73,200.0,,00-0016356,,,,,,,,,,,,13,REG,A01,Bill,,,,1969,1969,DEN,61.0
1974,DEN,DE,,77,Active,Lyle Alzado,Lyle,Alzado,1949-04-03T00:00:00,75,260.0,,00-0000260,,,,,,,,,,,,14,REG,A01,Lyle,,,,1971,1971,DEN,79.0
1974,DEN,DE,,79,Active,Barney Chavous,Barney,Chavous,1951-03-22T00:00:00,75,258.0,,00-0002918,,,,,,,,,,,,14,REG,A01,Barney,,,,1973,1973,DEN,36.0
1974,DEN,LB,,53,Active,Randy Gradishar,Randy,Gradishar,1952-03-03T00:00:00,75,231.0,,00-0006188,,,,,,,,,,,,14,REG,A01,Randy,,,,1974,1974,DEN,14.0
1974,DEN,G,,60,Active,Paul Howard,Paul,Howard,1950-09-12T00:00:00,75,260.0,,00-0007808,,,,,,,,,,,,14,REG,A01,Paul,,,,1973,1973,DEN,54.0
1974,DEN,LB,,57,Active,Tom Jackson,Tom,Jackson,1951-04-04T00:00:00,71,224.0,,00-0008198,,,,,,,,,,,,14,REG,A01,Tom,,,,1973,1973,DEN,88.0
1974,DEN,RB,,0,Active,Floyd Little,Floyd,Little,1942-07-04T00:00:00,0,0.0,,00-0009972,,,,,,,,,,,,14,REG,A01,Floyd,,,,1967,1967,DEN,6.0
1974,DEN,T,,71,Active,Claudie Minor,Claudie,Minor,1951-04-21T00:00:00,76,280.0,,00-0011362,,,,,,,,,,,,14,REG,A01,Claudie,,,,1974,1974,DEN,68.0
1974,DEN,WR,,0,Active,Haven Moses,Haven,Moses,1946-07-27T00:00:00,74,200.0,,00-0011740,,,,,,,,,,,,14,REG,A01,Haven,,,,1968,1968,BUF,
