season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,ngs_position,week,game_type,status_description_abbr,football_name,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,draft_number
1982,DEN,LB,,56,Active,Larry Evans,Larry,Evans,1953-07-11T00:00:00,74,218,,00-0004992,,,,,,,,,,,,1,REG,A01,Larry,,,,1976,1976,DEN,390.0
1982,DEN,DB,,43,Active,Steve Foley,Steve,Foley,1953-11-11T00:00:00,75,190,,00-0005383,,,,,,,,,,,,1,REG,A01,Steve,,,,1975,1975,DEN,199.0
1982,DEN,G,,62,Active,Tom Glassic,Tom,Glassic,1954-04-17T00:00:00,76,248,,00-0006031,,,,,,,,,,,,1,REG,A01,Tom,,,,1976,1976,DEN,15.0
1982,DEN,LB,,53,Active,Randy Gradishar,Randy,Gradishar,1952-03-03T00:00:00,75,231,,00-0006188,,,,,,,,,,,,1,REG,A01,Randy,,,,1974,1974,DEN,14.0
1982,DEN,CB,,31,Active,Mike Harden,Michael,Harden,1959-02-16T00:00:00,73,192,,00-0006821,,,,,,,,,,,,1,REG,A01,Mike,,,,1980,1980,DEN,131.0
1982,DEN,QB,,9,Active,Mark Herrmann,Mark,Herrmann,1959-01-08T00:00:00,76,220,,00-0007340,,,,,,,,,,,,1,REG,A01,Mark,HER604056,,,1981,1981,DEN,98.0
1982,DEN,G,,60,Active,Paul Howard,Paul,Howard,1950-09-12T00:00:00,75,260,,00-0007808,,,,,,,,,,,,1,REG,A01,Paul,,,,1973,1973,DEN,54.0
1982,DEN,DB,,28,Active,Roger Jackson,Roger,Jackson,1959-02-28T00:00:00,72,186,,00-0008185,,,,,,,,,,,,1,REG,A01,Roger,,,,1982,1982,,
1982,DEN,LB,,57,Active,Tom Jackson,Tom,Jackson,1951-04-04T00:00:00,71,224,,00-0008198,,,,,,,,,,,,1,REG,A01,Tom,,,,1973,1973,DEN,88.0
1982,DEN,DE,,75,Active,Rulon Jones,Rulon,Jones,1958-03-25T00:00:00,78,260,,00-0008863,,,,,,,,,,,,1,REG,A01,Rulon,,,,1980,1980,DEN,42.0
1982,DEN,K,,3,Active,Rich Karlis,Richard,Karlis,1959-05-23T00:00:00,72,180,,00-0009022,,,,,,,,,,,,1,REG,A01,Rich,,,,1981,1981,,
1982,DEN,DB,,25,Active,Aaron Kyle,Aaron,Kyle,1954-04-06T00:00:00,70,185,,00-0009529,,,,,,,,,,,,1,REG,A01,Aaron,,,,1976,1976,DAL,27.0
1982,DEN,T ,,79,Active,Ken Lanier,Kenneth,Lanier,1959-07-08T00:00:00,75,290,,00-0009625,,,,,,,,,,,,1,REG,A01,Ken,LAN618485,,,1981,1981,DEN,125.0
1982,DEN,NT,,72,Active,Don Latimer,Don,Latimer,1955-03-01T00:00:00,75,265,,00-0009666,,,,,,,,,,,,1,REG,A01,Don,,,,1978,1978,DEN,27.0
1982,DEN,RB,,41,Active,Rob Lytle,Robert,Lytle,1954-11-12T00:00:00,71,198,,00-0010207,,,,,,,,,,,,1,REG,A01,Rob,,,,1977,1977,DEN,45.0
1982,DEN,WR,,22,Active,Wade Manning,Wade,Manning,1955-07-25T00:00:00,71,190,,00-0010348,,,,,,,,,,,,1,REG,A01,Wade,,,,1979,1979,,
1982,DEN,DE,,66,Active,Brison Manor,Brison,Manor,1952-08-10T00:00:00,76,235,,00-0010351,,,,,,,,,,,,1,REG,A01,Brison,,,,1975,1975,NYJ,380.0
1982,DEN,WR,,0,Inactive,Orlando McDaniel,Orlando,McDaniel,1900-01-01T00:00:00,0,0,,00-0010789,,,,,,,,,,,,1,REG,I01,Orlando,,,,1982,1982,DEN,50.0
1982,DEN,LB,,0,Inactive,Mark Merrill,Mark,Merrill,1955-05-05T00:00:00,76,240,,00-0011133,,,,,,,,,,,,1,REG,I01,Mark,,,,1978,1978,NYJ,31.0
1982,DEN,T ,,71,Active,Claudie Minor,Claudie,Minor,1951-04-21T00:00:00,76,280,,00-0011362,,,,,,,,,,,,1,REG,A01,Claudie,,,,1974,1974,DEN,68.0
1982,DEN,QB,,0,Active,Craig Morton,Craig,Morton,1943-02-05T00:00:00,76,213,,00-0011723,,,,,,,,,,,,1,REG,A01,Craig,,,,1965,1965,,
1982,DEN,TE,,88,Active,Riley Odoms,Riley,Odoms,1950-03-01T00:00:00,76,232,,00-0012312,,,,,,,,,,,,1,REG,A01,Riley,,,,1972,1972,DEN,5.0
1982,DEN,C,,58,Active,Phil Olsen,Phil,Olsen,1948-04-26T00:00:00,76,260,,00-0012379,,,,,,,,,,,,1,REG,A01,Phil,,,,1970,1970,DEN,4.0
1982,DEN,RB,,34,Active,Nathan Poole,Nathan,Poole,1956-12-17T00:00:00,69,215,,00-0013099,,,,,,,,,,,,1,REG,A01,Nathan,,,,1979,1979,CIN,250.0
1982,DEN,RB,,46,Active,Dave Preston,Richard,Preston,1955-05-29T00:00:00,71,198,,00-0013208,,,,,,,,,,,,1,REG,A01,Dave,,,,1977,1977,NE,333.0
1982,DEN,P,,11,Active,Luke Prestridge,Luke,Prestridge,1956-09-17T00:00:00,77,230,,00-0013215,,,,,,,,,,,,1,REG,A01,Luke,,,,1979,1979,DEN,188.0
1982,DEN,LB,,50,Active,Jim Ryan,Jim,Ryan,1957-05-18T00:00:00,73,225,,00-0014223,,,,,,,,,,,,1,REG,A01,Jim,,,,1979,1979,,
1982,DEN,S,,49,Active,Dennis Smith,Dennis,Smith,1959-02-03T00:00:00,75,200,,00-0015146,,,,,,,,,,,,1,REG,A01,Dennis,SMI194880,,,1981,1981,DEN,15.0
1982,DEN,T ,,0,Active,Dave Studdard,Davis,Studdard,1955-11-22T00:00:00,76,260,,00-0015852,,,,,,,,,,,,1,REG,A01,Dave,,,,1978,1978,BAL,245.0
1982,DEN,DB,,24,Active,J. T. Thomas,J.,Thomas,1951-04-22T00:00:00,74,196,,00-0016272,,,,,,,,,,,,1,REG,A01,J. T.,,,,1973,1973,PIT,24.0
1982,DEN,DB,,0,Inactive,Steve Trimble,Steven,Trimble,1958-05-11T00:00:00,71,185,,00-0016617,,,,,,,,,,,,1,REG,I01,Steve,,,,1981,1981,,
1982,DEN,G,,70,Active,Keith Uecker,Richard,Uecker,1960-06-29T00:00:00,78,299,,00-0016779,,,,,,,,,,,,1,REG,A01,Keith,UEC415291,,,1982,1982,DEN,243.0
1982,DEN,WR,,80,Active,Rick Upchurch,Rick,Upchurch,1952-05-20T00:00:00,70,180,,00-0016798,,,,,,,,,,,,1,REG,A01,Rick,,,,1975,1975,DEN,95.0
1982,DEN,WR,,81,Active,Steve Watson,Steve,Watson,1957-05-28T00:00:00,76,195,,00-0017315,,,,,,,,,,,,1,REG,A01,Steve,,,,1979,1979,,
1982,DEN,RB,,47,Active,Gerald Willhite,Gerald,Willhite,1959-05-30T00:00:00,70,200,,00-0017707,,,,,,,,,,,,1,REG,A01,Gerald,,,,1982,1982,DEN,21.0
1982,DEN,RB,,23,Active,Sammy Winder,Sammy,Winder,1959-07-15T00:00:00,71,203,,00-0018087,,,,,,,,,,,,1,REG,A01,Sammy,,,,1982,1982,DEN,131.0
1982,DEN,OLB,,59,Active,Kenneth Woodard,Kenneth,Woodard,1960-01-22T00:00:00,73,220,,00-0018188,,,,,,,,,,,,1,REG,A01,Kenneth,,,,1982,1982,DEN,274.0
1982,DEN,TE,,87,Active,James Wright,James,Wright,1956-09-01T00:00:00,75,240,,00-0018302,,,,,,,,,,,,1,REG,A01,James,,,,1978,1978,ATL,179.0
1982,DEN,DB,,20,Active,Louis Wright,Louie,Wright,1953-01-31T00:00:00,75,195,,00-0018311,,,,,,,,,,,,1,REG,A01,Louis,,,,1975,1975,DEN,17.0
1982,DEN,G,,54,Active,Keith Bishop,Keith,Bishop,1957-03-10T00:00:00,75,265,,00-0001270,,,,,,,,,,,,2,REG,A01,Keith,,,,1980,1980,DEN,157.0
1982,DEN,DE,,76,Active,Greg Boyd,Greg,Boyd,1952-09-15T00:00:00,78,280,,00-0001592,,,,,,,,,,,,2,REG,A01,Greg,,,,1976,1976,NE,170.0
1982,DEN,C,,64,Active,Bill Bryan,William,Bryan,1955-09-21T00:00:00,74,255,,00-0002127,,,,,,,,,,,,2,REG,A01,Bill,,,,1977,1977,DEN,101.0
1982,DEN,LB,,52,Active,Steve Busick,Steve,Busick,1958-12-10T00:00:00,76,227,,00-0002384,,,,,,,,,,,,2,REG,A01,Steve,,,,1981,1981,DEN,181.0
1982,DEN,NT,,68,Active,Rubin Carter,Rubin,Carter,1952-12-12T00:00:00,72,254,,00-0002760,,,,,,,,,,,,2,REG,A01,Rubin,,,,1975,1975,DEN,121.0
1982,DEN,DE,,79,Active,Barney Chavous,Barney,Chavous,1951-03-22T00:00:00,75,258,,00-0002918,,,,,,,,,,,,2,REG,A01,Barney,,,,1973,1973,DEN,36.0
1982,DEN,T ,,0,Inactive,Brian Clark,Brian,Clark,1960-09-22T00:00:00,78,262,,00-0003020,,,,,,,,,,,,2,REG,I01,Brian,,,,1982,1982,DEN,327.0
1982,DEN,QB,,17,Active,Steve DeBerg,Steve,DeBerg,1954-01-19T00:00:00,74,225,,00-0004116,,,,,,,,,,,,2,REG,A01,Steve,DEB207645,,,1977,1977,DAL,275.0
1982,DEN,ILB,,55,Active,Rick Dennison,Rick,Dennison,1958-06-22T00:00:00,75,220,,00-0004199,,,,,,,,,,,,2,REG,A01,Rick,,,,1980,1980,,
1982,DEN,TE,,84,Active,Ron Egloff,Ron,Egloff,1955-10-02T00:00:00,77,227,,00-0004787,,,,,,,,,,,,2,REG,A01,Ron,,,,1977,1977,,
1982,DEN,LB,,56,Active,Larry Evans,Larry,Evans,1953-07-11T00:00:00,74,218,,00-0004992,,,,,,,,,,,,2,REG,A01,Larry,,,,1976,1976,DEN,390.0
1982,DEN,G,,62,Active,Tom Glassic,Tom,Glassic,1954-04-17T00:00:00,76,248,,00-0006031,,,,,,,,,,,,2,REG,A01,Tom,,,,1976,1976,DEN,15.0
1982,DEN,LB,,53,Active,Randy Gradishar,Randy,Gradishar,1952-03-03T00:00:00,75,231,,00-0006188,,,,,,,,,,,,2,REG,A01,Randy,,,,1974,1974,DEN,14.0
1982,DEN,CB,,31,Active,Mike Harden,Michael,Harden,1959-02-16T00:00:00,73,192,,00-0006821,,,,,,,,,,,,2,REG,A01,Mike,,,,1980,1980,DEN,131.0
1982,DEN,QB,,9,Inactive,Mark Herrmann,Mark,Herrmann,1959-01-08T00:00:00,76,220,,00-0007340,,,,,,,,,,,,2,REG,I01,Mark,HER604056,,,1981,1981,DEN,98.0
1982,DEN,G,,60,Active,Paul Howard,Paul,Howard,1950-09-12T00:00:00,75,260,,00-0007808,,,,,,,,,,,,2,REG,A01,Paul,,,,1973,1973,DEN,54.0
1982,DEN,DB,,28,Active,Roger Jackson,Roger,Jackson,1959-02-28T00:00:00,72,186,,00-0008185,,,,,,,,,,,,2,REG,A01,Roger,,,,1982,1982,,
1982,DEN,LB,,57,Active,Tom Jackson,Tom,Jackson,1951-04-04T00:00:00,71,224,,00-0008198,,,,,,,,,,,,2,REG,A01,Tom,,,,1973,1973,DEN,88.0
1982,DEN,DE,,75,Active,Rulon Jones,Rulon,Jones,1958-03-25T00:00:00,78,260,,00-0008863,,,,,,,,,,,,2,REG,A01,Rulon,,,,1980,1980,DEN,42.0
1982,DEN,K,,3,Active,Rich Karlis,Richard,Karlis,1959-05-23T00:00:00,72,180,,00-0009022,,,,,,,,,,,,2,REG,A01,Rich,,,,1981,1981,,
1982,DEN,DB,,25,Active,Aaron Kyle,Aaron,Kyle,1954-04-06T00:00:00,70,185,,00-0009529,,,,,,,,,,,,2,REG,A01,Aaron,,,,1976,1976,DAL,27.0
1982,DEN,T ,,79,Active,Ken Lanier,Kenneth,Lanier,1959-07-08T00:00:00,75,290,,00-0009625,,,,,,,,,,,,2,REG,A01,Ken,LAN618485,,,1981,1981,DEN,125.0
1982,DEN,NT,,72,Active,Don Latimer,Don,Latimer,1955-03-01T00:00:00,75,265,,00-0009666,,,,,,,,,,,,2,REG,A01,Don,,,,1978,1978,DEN,27.0
1982,DEN,RB,,41,Active,Rob Lytle,Robert,Lytle,1954-11-12T00:00:00,71,198,,00-0010207,,,,,,,,,,,,2,REG,A01,Rob,,,,1977,1977,DEN,45.0
1982,DEN,WR,,22,Active,Wade Manning,Wade,Manning,1955-07-25T00:00:00,71,190,,00-0010348,,,,,,,,,,,,2,REG,A01,Wade,,,,1979,1979,,
1982,DEN,DE,,66,Active,Brison Manor,Brison,Manor,1952-08-10T00:00:00,76,235,,00-0010351,,,,,,,,,,,,2,REG,A01,Brison,,,,1975,1975,NYJ,380.0
1982,DEN,WR,,0,Inactive,Orlando McDaniel,Orlando,McDaniel,1900-01-01T00:00:00,0,0,,00-0010789,,,,,,,,,,,,2,REG,I01,Orlando,,,,1982,1982,DEN,50.0
1982,DEN,LB,,0,Inactive,Mark Merrill,Mark,Merrill,1955-05-05T00:00:00,76,240,,00-0011133,,,,,,,,,,,,2,REG,I01,Mark,,,,1978,1978,NYJ,31.0
1982,DEN,T ,,71,Active,Claudie Minor,Claudie,Minor,1951-04-21T00:00:00,76,280,,00-0011362,,,,,,,,,,,,2,REG,A01,Claudie,,,,1974,1974,DEN,68.0
1982,DEN,QB,,0,Active,Craig Morton,Craig,Morton,1943-02-05T00:00:00,76,213,,00-0011723,,,,,,,,,,,,2,REG,A01,Craig,,,,1965,1965,,
1982,DEN,TE,,88,Active,Riley Odoms,Riley,Odoms,1950-03-01T00:00:00,76,232,,00-0012312,,,,,,,,,,,,2,REG,A01,Riley,,,,1972,1972,DEN,5.0
1982,DEN,C,,58,Active,Phil Olsen,Phil,Olsen,1948-04-26T00:00:00,76,260,,00-0012379,,,,,,,,,,,,2,REG,A01,Phil,,,,1970,1970,DEN,4.0
1982,DEN,RB,,34,Active,Nathan Poole,Nathan,Poole,1956-12-17T00:00:00,69,215,,00-0013099,,,,,,,,,,,,2,REG,A01,Nathan,,,,1979,1979,CIN,250.0
1982,DEN,RB,,46,Active,Dave Preston,Richard,Preston,1955-05-29T00:00:00,71,198,,00-0013208,,,,,,,,,,,,2,REG,A01,Dave,,,,1977,1977,NE,333.0
1982,DEN,P,,11,Active,Luke Prestridge,Luke,Prestridge,1956-09-17T00:00:00,77,230,,00-0013215,,,,,,,,,,,,2,REG,A01,Luke,,,,1979,1979,DEN,188.0
1982,DEN,LB,,50,Active,Jim Ryan,Jim,Ryan,1957-05-18T00:00:00,73,225,,00-0014223,,,,,,,,,,,,2,REG,A01,Jim,,,,1979,1979,,
1982,DEN,S,,49,Active,Dennis Smith,Dennis,Smith,1959-02-03T00:00:00,75,200,,00-0015146,,,,,,,,,,,,2,REG,A01,Dennis,SMI194880,,,1981,1981,DEN,15.0
1982,DEN,T ,,0,Active,Dave Studdard,Davis,Studdard,1955-11-22T00:00:00,76,260,,00-0015852,,,,,,,,,,,,2,REG,A01,Dave,,,,1978,1978,BAL,245.0
1982,DEN,DB,,24,Active,J. T. Thomas,J.,Thomas,1951-04-22T00:00:00,74,196,,00-0016272,,,,,,,,,,,,2,REG,A01,J. T.,,,,1973,1973,PIT,24.0
1982,DEN,DB,,0,Active,Steve Trimble,Steven,Trimble,1958-05-11T00:00:00,71,185,,00-0016617,,,,,,,,,,,,2,REG,A01,Steve,,,,1981,1981,,
1982,DEN,G,,70,Active,Keith Uecker,Richard,Uecker,1960-06-29T00:00:00,78,299,,00-0016779,,,,,,,,,,,,2,REG,A01,Keith,UEC415291,,,1982,1982,DEN,243.0
1982,DEN,WR,,80,Active,Rick Upchurch,Rick,Upchurch,1952-05-20T00:00:00,70,180,,00-0016798,,,,,,,,,,,,2,REG,A01,Rick,,,,1975,1975,DEN,95.0
1982,DEN,WR,,81,Active,Steve Watson,Steve,Watson,1957-05-28T00:00:00,76,195,,00-0017315,,,,,,,,,,,,2,REG,A01,Steve,,,,1979,1979,,
1982,DEN,RB,,47,Active,Gerald Willhite,Gerald,Willhite,1959-05-30T00:00:00,70,200,,00-0017707,,,,,,,,,,,,2,REG,A01,Gerald,,,,1982,1982,DEN,21.0
1982,DEN,DB,,45,Active,Steve Wilson,Steve,Wilson,1957-08-25T00:00:00,70,192,,00-0018065,,,,,,,,,,,,2,REG,A01,Steve,,,,1979,1979,,
1982,DEN,RB,,23,Active,Sammy Winder,Sammy,Winder,1959-07-15T00:00:00,71,203,,00-0018087,,,,,,,,,,,,2,REG,A01,Sammy,,,,1982,1982,DEN,131.0
1982,DEN,OLB,,59,Active,Kenneth Woodard,Kenneth,Woodard,1960-01-22T00:00:00,73,220,,00-0018188,,,,,,,,,,,,2,REG,A01,Kenneth,,,,1982,1982,DEN,274.0
1982,DEN,TE,,87,Active,James Wright,James,Wright,1956-09-01T00:00:00,75,240,,00-0018302,,,,,,,,,,,,2,REG,A01,James,,,,1978,1978,ATL,179.0
1982,DEN,DB,,20,Active,Louis Wright,Louie,Wright,1953-01-31T00:00:00,75,195,,00-0018311,,,,,,,,,,,,2,REG,A01,Louis,,,,1975,1975,DEN,17.0
1982,DEN,G,,54,Active,Keith Bishop,Keith,Bishop,1957-03-10T00:00:00,75,265,,00-0001270,,,,,,,,,,,,11,REG,A01,Keith,,,,1980,1980,DEN,157.0
1982,DEN,DE,,76,Active,Greg Boyd,Greg,Boyd,1952-09-15T00:00:00,78,280,,00-0001592,,,,,,,,,,,,11,REG,A01,Greg,,,,1976,1976,NE,170.0
1982,DEN,C,,64,Active,Bill Bryan,William,Bryan,1955-09-21T00:00:00,74,255,,00-0002127,,,,,,,,,,,,11,REG,A01,Bill,,,,1977,1977,DEN,101.0
1982,DEN,LB,,52,Active,Steve Busick,Steve,Busick,1958-12-10T00:00:00,76,227,,00-0002384,,,,,,,,,,,,11,REG,A01,Steve,,,,1981,1981,DEN,181.0
1982,DEN,NT,,68,Active,Rubin Carter,Rubin,Carter,1952-12-12T00:00:00,72,254,,00-0002760,,,,,,,,,,,,11,REG,A01,Rubin,,,,1975,1975,DEN,121.0
1982,DEN,DE,,79,Active,Barney Chavous,Barney,Chavous,1951-03-22T00:00:00,75,258,,00-0002918,,,,,,,,,,,,11,REG,A01,Barney,,,,1973,1973,DEN,36.0
1982,DEN,T ,,0,Active,Brian Clark,Brian,Clark,1960-09-22T00:00:00,78,262,,00-0003020,,,,,,,,,,,,11,REG,A01,Brian,,,,1982,1982,DEN,327.0
1982,DEN,QB,,17,Active,Steve DeBerg,Steve,DeBerg,1954-01-19T00:00:00,74,225,,00-0004116,,,,,,,,,,,,11,REG,A01,Steve,DEB207645,,,1977,1977,DAL,275.0
1982,DEN,ILB,,55,Active,Rick Dennison,Rick,Dennison,1958-06-22T00:00:00,75,220,,00-0004199,,,,,,,,,,,,11,REG,A01,Rick,,,,1980,1980,,
1982,DEN,TE,,84,Active,Ron Egloff,Ron,Egloff,1955-10-02T00:00:00,77,227,,00-0004787,,,,,,,,,,,,11,REG,A01,Ron,,,,1977,1977,,
1982,DEN,LB,,56,Active,Larry Evans,Larry,Evans,1953-07-11T00:00:00,74,218,,00-0004992,,,,,,,,,,,,11,REG,A01,Larry,,,,1976,1976,DEN,390.0
1982,DEN,G,,62,Active,Tom Glassic,Tom,Glassic,1954-04-17T00:00:00,76,248,,00-0006031,,,,,,,,,,,,11,REG,A01,Tom,,,,1976,1976,DEN,15.0
1982,DEN,LB,,53,Active,Randy Gradishar,Randy,Gradishar,1952-03-03T00:00:00,75,231,,00-0006188,,,,,,,,,,,,11,REG,A01,Randy,,,,1974,1974,DEN,14.0
1982,DEN,CB,,31,Active,Mike Harden,Michael,Harden,1959-02-16T00:00:00,73,192,,00-0006821,,,,,,,,,,,,11,REG,A01,Mike,,,,1980,1980,DEN,131.0
1982,DEN,QB,,9,Active,Mark Herrmann,Mark,Herrmann,1959-01-08T00:00:00,76,220,,00-0007340,,,,,,,,,,,,11,REG,A01,Mark,HER604056,,,1981,1981,DEN,98.0
1982,DEN,G,,60,Active,Paul Howard,Paul,Howard,1950-09-12T00:00:00,75,260,,00-0007808,,,,,,,,,,,,11,REG,A01,Paul,,,,1973,1973,DEN,54.0
1982,DEN,DB,,28,Active,Roger Jackson,Roger,Jackson,1959-02-28T00:00:00,72,186,,00-0008185,,,,,,,,,,,,11,REG,A01,Roger,,,,1982,1982,,
1982,DEN,LB,,57,Active,Tom Jackson,Tom,Jackson,1951-04-04T00:00:00,71,224,,00-0008198,,,,,,,,,,,,11,REG,A01,Tom,,,,1973,1973,DEN,88.0
1982,DEN,DE,,75,Active,Rulon Jones,Rulon,Jones,1958-03-25T00:00:00,78,260,,00-0008863,,,,,,,,,,,,11,REG,A01,Rulon,,,,1980,1980,DEN,42.0
1982,DEN,K,,3,Active,Rich Karlis,Richard,Karlis,1959-05-23T00:00:00,72,180,,00-0009022,,,,,,,,,,,,11,REG,A01,Rich,,,,1981,1981,,
1982,DEN,DB,,25,Active,Aaron Kyle,Aaron,Kyle,1954-04-06T00:00:00,70,185,,00-0009529,,,,,,,,,,,,11,REG,A01,Aaron,,,,1976,1976,DAL,27.0
1982,DEN,T ,,79,Active,Ken Lanier,Kenneth,Lanier,1959-07-08T00:00:00,75,290,,00-0009625,,,,,,,,,,,,11,REG,A01,Ken,LAN618485,,,1981,1981,DEN,125.0
1982,DEN,NT,,72,Active,Don Latimer,Don,Latimer,1955-03-01T00:00:00,75,265,,00-0009666,,,,,,,,,,,,11,REG,A01,Don,,,,1978,1978,DEN,27.0
1982,DEN,RB,,41,Active,Rob Lytle,Robert,Lytle,1954-11-12T00:00:00,71,198,,00-0010207,,,,,,,,,,,,11,REG,A01,Rob,,,,1977,1977,DEN,45.0
1982,DEN,WR,,22,Active,Wade Manning,Wade,Manning,1955-07-25T00:00:00,71,190,,00-0010348,,,,,,,,,,,,11,REG,A01,Wade,,,,1979,1979,,
1982,DEN,DE,,66,Active,Brison Manor,Brison,Manor,1952-08-10T00:00:00,76,235,,00-0010351,,,,,,,,,,,,11,REG,A01,Brison,,,,1975,1975,NYJ,380.0
1982,DEN,WR,,0,Active,Orlando McDaniel,Orlando,McDaniel,1900-01-01T00:00:00,0,0,,00-0010789,,,,,,,,,,,,11,REG,A01,Orlando,,,,1982,1982,DEN,50.0
1982,DEN,LB,,0,Active,Mark Merrill,Mark,Merrill,1955-05-05T00:00:00,76,240,,00-0011133,,,,,,,,,,,,11,REG,A01,Mark,,,,1978,1978,NYJ,31.0
1982,DEN,T ,,71,Active,Claudie Minor,Claudie,Minor,1951-04-21T00:00:00,76,280,,00-0011362,,,,,,,,,,,,11,REG,A01,Claudie,,,,1974,1974,DEN,68.0
1982,DEN,QB,,0,Active,Craig Morton,Craig,Morton,1943-02-05T00:00:00,76,213,,00-0011723,,,,,,,,,,,,11,REG,A01,Craig,,,,1965,1965,,
1982,DEN,TE,,88,Active,Riley Odoms,Riley,Odoms,1950-03-01T00:00:00,76,232,,00-0012312,,,,,,,,,,,,11,REG,A01,Riley,,,,1972,1972,DEN,5.0
1982,DEN,C,,58,Active,Phil Olsen,Phil,Olsen,1948-04-26T00:00:00,76,260,,00-0012379,,,,,,,,,,,,11,REG,A01,Phil,,,,1970,1970,DEN,4.0
1982,DEN,RB,,34,Active,Nathan Poole,Nathan,Poole,1956-12-17T00:00:00,69,215,,00-0013099,,,,,,,,,,,,11,REG,A01,Nathan,,,,1979,1979,CIN,250.0
1982,DEN,RB,,46,Active,Dave Preston,Richard,Preston,1955-05-29T00:00:00,71,198,,00-0013208,,,,,,,,,,,,11,REG,A01,Dave,,,,1977,1977,NE,333.0
1982,DEN,P,,11,Active,Luke Prestridge,Luke,Prestridge,1956-09-17T00:00:00,77,230,,00-0013215,,,,,,,,,,,,11,REG,A01,Luke,,,,1979,1979,DEN,188.0
1982,DEN,LB,,50,Active,Jim Ryan,Jim,Ryan,1957-05-18T00:00:00,73,225,,00-0014223,,,,,,,,,,,,11,REG,A01,Jim,,,,1979,1979,,
1982,DEN,S,,49,Active,Dennis Smith,Dennis,Smith,1959-02-03T00:00:00,75,200,,00-0015146,,,,,,,,,,,,11,REG,A01,Dennis,SMI194880,,,1981,1981,DEN,15.0
1982,DEN,T ,,0,Active,Dave Studdard,Davis,Studdard,1955-11-22T00:00:00,76,260,,00-0015852,,,,,,,,,,,,11,REG,A01,Dave,,,,1978,1978,BAL,245.0
1982,DEN,DB,,24,Active,J. T. Thomas,J.,Thomas,1951-04-22T00:00:00,74,196,,00-0016272,,,,,,,,,,,,11,REG,A01,J. T.,,,,1973,1973,PIT,24.0
1982,DEN,DB,,0,Active,Steve Trimble,Steven,Trimble,1958-05-11T00:00:00,71,185,,00-0016617,,,,,,,,,,,,11,REG,A01,Steve,,,,1981,1981,,
1982,DEN,G,,70,Active,Keith Uecker,Richard,Uecker,1960-06-29T00:00:00,78,299,,00-0016779,,,,,,,,,,,,11,REG,A01,Keith,UEC415291,,,1982,1982,DEN,243.0
1982,DEN,WR,,80,Active,Rick Upchurch,Rick,Upchurch,1952-05-20T00:00:00,70,180,,00-0016798,,,,,,,,,,,,11,REG,A01,Rick,,,,1975,1975,DEN,95.0
1982,DEN,WR,,81,Active,Steve Watson,Steve,Watson,1957-05-28T00:00:00,76,195,,00-0017315,,,,,,,,,,,,11,REG,A01,Steve,,,,1979,1979,,
