season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,ngs_position,week,game_type,status_description_abbr,football_name,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,draft_number
2001,DEN,CB,,33,Active,Jimmy Spencer,Jimmy,Spencer,1969-03-29T00:00:00,69,188,,00-0015460,,,,,,,,,,,,1,REG,A01,Jimmy,SPE526203,,,1991,1991,WAS,215.0
2001,DEN,T,,70,Active,Trey Teague,Trey,Teague,1974-12-27T00:00:00,77,292,,00-0016160,,,,,,,,,,,,1,REG,A01,Trey,TEA185144,,,1998,1998,DEN,200.0
2001,DEN,CB,,27,Active,Denard Walker,Denard,Walker,1973-08-09T00:00:00,73,190,,00-0017026,,,,,,,,,,,,1,REG,A01,Denard,WAL116795,,,1997,1997,TEN,75.0
2001,DEN,DE,,97,Active,Keith Washington,Keith,Washington,1973-12-18T00:00:00,76,275,,00-0017255,,,,,,,,,,,,1,REG,A01,Keith,WAS483081,,,1995,1995,,
2001,DEN,MLB,,56,Active,Al Wilson,Aldra,Wilson,1977-06-21T00:00:00,72,240,,00-0017998,,,,,,,,,,,,1,REG,A01,Al,WIL648623,,,1999,1999,DEN,31.0
2001,DEN,OLB,,54,Inactive,Lee Woodall,Lee,Woodall,1969-10-31T00:00:00,73,230,,00-0018186,,,,,,,,,,,,1,REG,I01,Lee,WOO196708,,,1994,1994,SF,182.0
2001,DEN,RB,,38,Active,Mike Anderson,Michael,Anderson,1973-09-21T00:00:00,72,230,,00-0019594,,,,,,,,,,,,2,REG,A01,Mike,AND379462,,,2000,2000,DEN,189.0
2001,DEN,DE,,92,Active,Bert Berry,Bert,Berry,1975-08-15T00:00:00,75,250,,00-0001176,,,,,,,,,,,,2,REG,A01,Bert,BER460580,,,1997,1997,IND,86.0
2001,DEN,QB,,11,Inactive,Steve Beuerlein,Stephen,Beuerlein,1965-03-07T00:00:00,75,220,,00-0001218,,,,,,,,,,,,2,REG,I01,Steve,BEU207645,,,1987,1987,LAR,110.0
2001,DEN,FS,,26,Active,Eric Brown,Eric,Brown,1975-03-20T00:00:00,72,210,,00-0001931,,,,,,,,,,,,2,REG,A01,Eric,BRO429318,,,1998,1998,DEN,61.0
2001,DEN,MLB,,55,Active,Keith Burns,Keith,Burns,1972-05-16T00:00:00,74,235,,00-0002312,,,,,,,,,,,,2,REG,A01,Keith,BUR522598,,,1994,1994,DEN,210.0
2001,DEN,T,,65,Active,Cooper Carlisle,Cooper,Carlisle,1977-08-11T00:00:00,77,295,,00-0019632,,,,,,,,,,,,2,REG,A01,Cooper,CAR107016,,,2000,2000,DEN,112.0
2001,DEN,TE,,89,Active,Dwayne Carswell,Dwayne,Carswell,1972-01-18T00:00:00,75,260,,00-0002709,,,,,,,,,,,,2,REG,A01,Dwayne,CAR604724,,,1994,1994,,
2001,DEN,FB,,37,Active,Antonio Carter,Antonio,Carter,1972-08-23T00:00:00,72,235,,00-0002713,,,,,,,,,,,,2,REG,A01,Antonio,CAR614610,,,1994,1994,,
2001,DEN,TE,,88,Active,Desmond Clark,Desmond,Clark,1977-04-20T00:00:00,75,255,,00-0003035,,,,,,,,,,,,2,REG,A01,Desmond,CLA258726,,,1999,1999,DEN,179.0
2001,DEN,FS,,48,Active,George Coghill,George,Coghill,1970-03-30T00:00:00,72,210,,00-0003187,,,,,,,,,,,,2,REG,A01,George,COG487515,,,1993,1993,,
2001,DEN,WR,,84,Active,Chris Cole,Charles,Cole,1977-10-12T00:00:00,72,195,,00-0019661,,,,,,,,,,,,2,REG,A01,Chris,COL087159,,,2000,2000,DEN,70.0
2001,DEN,CB,,25,Active,Eric Davis,Eric,Davis,1968-01-26T00:00:00,71,185,,00-0003977,,,,,,,,,,,,2,REG,A01,Eric,DAV306762,,,1990,1990,SF,53.0
2001,DEN,RB,,30,Inactive,Terrell Davis,Terrell,Davis,1972-10-28T00:00:00,71,210,,00-0004054,,,,,,,,,,,,2,REG,I01,Terrell,DAV766905,,,1995,1995,DEN,196.0
2001,DEN,G,,63,Active,David Diaz-Infante,David,Diaz-Infante,1964-03-31T00:00:00,75,295,,00-0004257,,,,,,,,,,,,2,REG,A01,David,DIA726754,,,1987,1987,,
2001,DEN,K,,1,Active,Jason Elam,Jason,Elam,1970-03-08T00:00:00,71,200,,00-0004811,,,,,,,,,,,,2,REG,A01,Jason,ELA548409,,,1993,1993,DEN,70.0
2001,DEN,QB,,12,Active,Gus Frerotte,Gustave,Frerotte,1971-07-31T00:00:00,75,225,,00-0005589,,,,,,,,,,,,2,REG,A01,Gus,FRE682395,,,1994,1994,WAS,197.0
2001,DEN,G,,64,Active,Lennie Friedman,Leonard,Friedman,1976-10-13T00:00:00,75,285,,00-0005596,,,,,,,,,,,,2,REG,A01,Lennie,FRI247193,,,1999,1999,DEN,61.0
2001,DEN,RB,,22,Active,Olandis Gary,Olandis,Gary,1975-05-18T00:00:00,71,218,,00-0005816,,,,,,,,,,,,2,REG,A01,Olandis,GAR764520,,,1999,1999,DEN,127.0
2001,DEN,OLB,,52,Active,Ian Gold,Ian,Gold,1978-08-23T00:00:00,72,223,,00-0019652,,,,,,,,,,,,2,REG,A01,Ian,GOL024253,,,2000,2000,DEN,40.0
2001,DEN,QB,,14,Active,Brian Griese,Brian,Griese,1975-03-18T00:00:00,75,215,,00-0006423,,,,,,,,,,,,2,REG,A01,Brian,GRI028314,,,1998,1998,DEN,91.0
2001,DEN,C,,50,Inactive,Ben Hamilton,Ben,Hamilton,1977-08-18T00:00:00,76,283,,00-0020368,,,,,,,,,,,,2,REG,I01,Ben,HAM186059,,,2001,2001,DEN,113.0
2001,DEN,FB,,86,Active,Patrick Hape,Patrick,Hape,1974-06-06T00:00:00,76,262,,00-0006804,,,,,,,,,,,,2,REG,A01,Patrick,HAP401791,,,1997,1997,TB,137.0
2001,DEN,DE,,98,Inactive,Reggie Hayward,Reginald,Hayward,1979-03-14T00:00:00,77,270,,00-0020475,,,,,,,,,,,,2,REG,I01,Reggie,HAY786056,,,2001,2001,DEN,87.0
2001,DEN,G,,79,Inactive,Steve Herndon,Steve,Herndon,1977-05-25T00:00:00,76,305,,00-0019248,,,,,,,,,,,,2,REG,I01,Steve,HER399036,,,2000,2000,,
2001,DEN,QB,,17,Inactive/3rd QB,Jarious Jackson,Jarious,Jackson,1977-05-03T00:00:00,72,228,,00-0019682,,,,,,,,,,,,2,REG,I02,Jarious,JAC230214,,,2000,2000,DEN,214.0
2001,DEN,SS,,32,Active,Billy Jenkins,Billy,Jenkins,1974-07-08T00:00:00,70,205,,00-0008335,,,,,,,,,,,,2,REG,A01,Billy,JEN162218,,,1997,1997,,
2001,DEN,DT,,90,Active,Jerry Johnson,Jerry,Johnson,1977-07-11T00:00:00,72,290,,00-0019667,,,,,,,,,,,,2,REG,A01,Jerry,JOH344472,,,2000,2000,DEN,101.0
2001,DEN,WR,,82,Active,Kevin Kasper,Kevin,Kasper,1977-12-23T00:00:00,73,193,,00-0020256,,,,,,,,,,,,2,REG,A01,Kevin,KAS392040,,,2001,2001,DEN,190.0
2001,DEN,SS,,28,Active,Kenoy Kennedy,Kenoy,Kennedy,1977-11-15T00:00:00,73,215,,00-0019458,,,,,,,,,,,,2,REG,A01,Kenoy,KEN442973,,,2000,2000,DEN,45.0
2001,DEN,WR,,85,Active,Eddie Kennison,Eddie,Kennison,1973-01-20T00:00:00,71,192,,00-0009163,,,,,,,,,,,,2,REG,A01,Eddie,KEN711183,,,1996,1996,SL,18.0
2001,DEN,T,,78,Active,Matt Lepsis,Matt,Lepsis,1974-01-13T00:00:00,76,290,,00-0009810,,,,,,,,,,,,2,REG,A01,Matt,LEP528552,,,1997,1997,,
2001,DEN,DT,,94,Active,Leon Lett,Leon,Lett,1968-10-12T00:00:00,78,290,,00-0009823,,,,,,,,,,,,2,REG,A01,Leon,LET648891,,,1991,1991,DAL,173.0
2001,DEN,DT,,91,Active,Chester McGlockton,Chester,McGlockton,1969-09-16T00:00:00,76,334,,00-0010874,,,,,,,,,,,,2,REG,A01,Chester,MCG487146,,,1992,1992,LAR,16.0
2001,DEN,WR,,83,Active,Travis McGriff,Travis,McGriff,1976-06-24T00:00:00,68,185,,00-0010892,,,,,,,,,,,,2,REG,A01,Travis,MCG770649,,,1999,1999,DEN,93.0
2001,DEN,CB,,23,Active,Willie Middlebrooks,Willie,Middlebrooks,1979-02-12T00:00:00,73,200,,00-0020496,,,,,,,,,,,,2,REG,A01,Willie,MID174366,,,2001,2001,DEN,24.0
2001,DEN,OLB,,51,Active,John Mobley,John,Mobley,1973-10-10T00:00:00,73,236,,00-0011449,,,,,,,,,,,,2,REG,A01,John,MOB265611,,,1996,1996,DEN,15.0
2001,DEN,C,,66,Active,Tom Nalen,Tom,Nalen,1971-05-13T00:00:00,75,286,,00-0011915,,,,,,,,,,,,2,REG,A01,Tom,NAL177981,,,1994,1994,DEN,218.0
2001,DEN,G,,62,Active,Dan Neil,Dan,Neil,1973-10-21T00:00:00,74,285,,00-0011983,,,,,,,,,,,,2,REG,A01,Dan,NEI485598,,,1997,1997,DEN,67.0
2001,DEN,CB,,24,Active,Deltha O'Neal,Deltha,O'Neal,1977-01-30T00:00:00,70,196,,00-0019645,,,,,,,,,,,,2,REG,A01,Deltha,ONE066742,,,2000,2000,DEN,15.0
2001,DEN,DE,,95,Active,Kavika Pittman,Kavika,Pittman,1974-02-09T00:00:00,78,273,,00-0013012,,,,,,,,,,,,2,REG,A01,Kavika,PIT209183,,,1996,1996,DAL,37.0
2001,DEN,WR,,81,Inactive,Keith Poole,Keith,Poole,1974-06-18T00:00:00,73,195,,00-0013097,,,,,,,,,,,,2,REG,I01,Keith,POO308955,,,1997,1997,NO,116.0
2001,DEN,DT,,93,Active,Trevor Pryce,Trevor,Pryce,1975-08-03T00:00:00,77,295,,00-0013282,,,,,,,,,,,,2,REG,A01,Trevor,PRY103822,,,1997,1997,DEN,28.0
2001,DEN,DT,,99,Inactive,Montae Reagor,Willie,Reagor,1977-06-29T00:00:00,75,285,,00-0013471,,,,,,,,,,,,2,REG,I01,Montae,REA345732,,,1999,1999,DEN,58.0
2001,DEN,OLB,,53,Active,Bill Romanowski,Bill,Romanowski,1966-04-02T00:00:00,76,245,,00-0014004,,,,,,,,,,,,2,REG,A01,Bill,ROM323001,,,1988,1988,SF,80.0
2001,DEN,P,,16,Active,Tom Rouen,Tom,Rouen,1968-06-09T00:00:00,75,225,,00-0014083,,,,,,,,,,,,2,REG,A01,Tom,ROU091363,,,1991,1991,,
2001,DEN,FB,,42,Active,Detron Smith,Detron,Smith,1974-02-25T00:00:00,70,230,,00-0015152,,,,,,,,,,,,2,REG,A01,Detron,SMI201840,,,1996,1996,DEN,65.0
2001,DEN,WR,,80,Active,Rod Smith,Rod,Smith,1970-05-15T00:00:00,72,200,,00-0015290,,,,,,,,,,,,2,REG,A01,Rod,SMI664448,,,1994,1994,,
2001,DEN,CB,,33,Active,Jimmy Spencer,Jimmy,Spencer,1969-03-29T00:00:00,69,188,,00-0015460,,,,,,,,,,,,2,REG,A01,Jimmy,SPE526203,,,1991,1991,WAS,215.0
2001,DEN,T,,70,Active,Trey Teague,Trey,Teague,1974-12-27T00:00:00,77,292,,00-0016160,,,,,,,,,,,,2,REG,A01,Trey,TEA185144,,,1998,1998,DEN,200.0
2001,DEN,CB,,27,Active,Denard Walker,Denard,Walker,1973-08-09T00:00:00,73,190,,00-0017026,,,,,,,,,,,,2,REG,A01,Denard,WAL116795,,,1997,1997,TEN,75.0
2001,DEN,DE,,97,Active,Keith Washington,Keith,Washington,1973-12-18T00:00:00,76,275,,00-0017255,,,,,,,,,,,,2,REG,A01,Keith,WAS483081,,,1995,1995,,
2001,DEN,MLB,,56,Active,Al Wilson,Aldra,Wilson,1977-06-21T00:00:00,72,240,,00-0017998,,,,,,,,,,,,2,REG,A01,Al,WIL648623,,,1999,1999,DEN,31.0
2001,DEN,OLB,,54,Active,Lee Woodall,Lee,Woodall,1969-10-31T00:00:00,73,230,,00-0018186,,,,,,,,,,,,2,REG,A01,Lee,WOO196708,,,1994,1994,SF,182.0
2001,DEN,RB,,38,Active,Mike Anderson,Michael,Anderson,1973-09-21T00:00:00,72,230,,00-0019594,,,,,,,,,,,,3,REG,A01,Mike,AND379462,,,2000,2000,DEN,189.0
2001,DEN,DE,,92,Active,Bert Berry,Bert,Berry,1975-08-15T00:00:00,75,250,,00-0001176,,,,,,,,,,,,3,REG,A01,Bert,BER460580,,,1997,1997,IND,86.0
2001,DEN,QB,,11,Inactive,Steve Beuerlein,Stephen,Beuerlein,1965-03-07T00:00:00,75,220,,00-0001218,,,,,,,,,,,,3,REG,I01,Steve,BEU207645,,,1987,1987,LAR,110.0
2001,DEN,FS,,26,Active,Eric Brown,Eric,Brown,1975-03-20T00:00:00,72,210,,00-0001931,,,,,,,,,,,,3,REG,A01,Eric,BRO429318,,,1998,1998,DEN,61.0
2001,DEN,MLB,,55,Active,Keith Burns,Keith,Burns,1972-05-16T00:00:00,74,235,,00-0002312,,,,,,,,,,,,3,REG,A01,Keith,BUR522598,,,1994,1994,DEN,210.0
2001,DEN,T,,65,Active,Cooper Carlisle,Cooper,Carlisle,1977-08-11T00:00:00,77,295,,00-0019632,,,,,,,,,,,,3,REG,A01,Cooper,CAR107016,,,2000,2000,DEN,112.0
2001,DEN,TE,,89,Active,Dwayne Carswell,Dwayne,Carswell,1972-01-18T00:00:00,75,260,,00-0002709,,,,,,,,,,,,3,REG,A01,Dwayne,CAR604724,,,1994,1994,,
2001,DEN,FB,,37,Active,Antonio Carter,Antonio,Carter,1972-08-23T00:00:00,72,235,,00-0002713,,,,,,,,,,,,3,REG,A01,Antonio,CAR614610,,,1994,1994,,
2001,DEN,TE,,88,Active,Desmond Clark,Desmond,Clark,1977-04-20T00:00:00,75,255,,00-0003035,,,,,,,,,,,,3,REG,A01,Desmond,CLA258726,,,1999,1999,DEN,179.0
2001,DEN,FS,,48,Active,George Coghill,George,Coghill,1970-03-30T00:00:00,72,210,,00-0003187,,,,,,,,,,,,3,REG,A01,George,COG487515,,,1993,1993,,
2001,DEN,WR,,84,Active,Chris Cole,Charles,Cole,1977-10-12T00:00:00,72,195,,00-0019661,,,,,,,,,,,,3,REG,A01,Chris,COL087159,,,2000,2000,DEN,70.0
2001,DEN,CB,,25,Active,Eric Davis,Eric,Davis,1968-01-26T00:00:00,71,185,,00-0003977,,,,,,,,,,,,3,REG,A01,Eric,DAV306762,,,1990,1990,SF,53.0
2001,DEN,RB,,30,Inactive,Terrell Davis,Terrell,Davis,1972-10-28T00:00:00,71,210,,00-0004054,,,,,,,,,,,,3,REG,I01,Terrell,DAV766905,,,1995,1995,DEN,196.0
2001,DEN,G,,63,Active,David Diaz-Infante,David,Diaz-Infante,1964-03-31T00:00:00,75,295,,00-0004257,,,,,,,,,,,,3,REG,A01,David,DIA726754,,,1987,1987,,
2001,DEN,K,,1,Active,Jason Elam,Jason,Elam,1970-03-08T00:00:00,71,200,,00-0004811,,,,,,,,,,,,3,REG,A01,Jason,ELA548409,,,1993,1993,DEN,70.0
2001,DEN,QB,,12,Active,Gus Frerotte,Gustave,Frerotte,1971-07-31T00:00:00,75,225,,00-0005589,,,,,,,,,,,,3,REG,A01,Gus,FRE682395,,,1994,1994,WAS,197.0
2001,DEN,G,,64,Active,Lennie Friedman,Leonard,Friedman,1976-10-13T00:00:00,75,285,,00-0005596,,,,,,,,,,,,3,REG,A01,Lennie,FRI247193,,,1999,1999,DEN,61.0
2001,DEN,RB,,22,Active,Olandis Gary,Olandis,Gary,1975-05-18T00:00:00,71,218,,00-0005816,,,,,,,,,,,,3,REG,A01,Olandis,GAR764520,,,1999,1999,DEN,127.0
2001,DEN,OLB,,52,Active,Ian Gold,Ian,Gold,1978-08-23T00:00:00,72,223,,00-0019652,,,,,,,,,,,,3,REG,A01,Ian,GOL024253,,,2000,2000,DEN,40.0
2001,DEN,QB,,14,Active,Brian Griese,Brian,Griese,1975-03-18T00:00:00,75,215,,00-0006423,,,,,,,,,,,,3,REG,A01,Brian,GRI028314,,,1998,1998,DEN,91.0
2001,DEN,C,,50,Inactive,Ben Hamilton,Ben,Hamilton,1977-08-18T00:00:00,76,283,,00-0020368,,,,,,,,,,,,3,REG,I01,Ben,HAM186059,,,2001,2001,DEN,113.0
2001,DEN,FB,,86,Active,Patrick Hape,Patrick,Hape,1974-06-06T00:00:00,76,262,,00-0006804,,,,,,,,,,,,3,REG,A01,Patrick,HAP401791,,,1997,1997,TB,137.0
2001,DEN,DE,,98,Inactive,Reggie Hayward,Reginald,Hayward,1979-03-14T00:00:00,77,270,,00-0020475,,,,,,,,,,,,3,REG,I01,Reggie,HAY786056,,,2001,2001,DEN,87.0
2001,DEN,G,,79,Inactive,Steve Herndon,Steve,Herndon,1977-05-25T00:00:00,76,305,,00-0019248,,,,,,,,,,,,3,REG,I01,Steve,HER399036,,,2000,2000,,
2001,DEN,QB,,17,Inactive/3rd QB,Jarious Jackson,Jarious,Jackson,1977-05-03T00:00:00,72,228,,00-0019682,,,,,,,,,,,,3,REG,I02,Jarious,JAC230214,,,2000,2000,DEN,214.0
2001,DEN,SS,,32,Active,Billy Jenkins,Billy,Jenkins,1974-07-08T00:00:00,70,205,,00-0008335,,,,,,,,,,,,3,REG,A01,Billy,JEN162218,,,1997,1997,,
2001,DEN,DT,,90,Active,Jerry Johnson,Jerry,Johnson,1977-07-11T00:00:00,72,290,,00-0019667,,,,,,,,,,,,3,REG,A01,Jerry,JOH344472,,,2000,2000,DEN,101.0
2001,DEN,WR,,82,Active,Kevin Kasper,Kevin,Kasper,1977-12-23T00:00:00,73,193,,00-0020256,,,,,,,,,,,,3,REG,A01,Kevin,KAS392040,,,2001,2001,DEN,190.0
